case_id	case_primarysite	file_uuid	file_accesslevel_1	file_datatype_1	filename
ec3870c9-4930-4af7-b2eb-1e16c9ec9f14	Prostate gland	PRAD.focal_score_by_genes.txt	Open	Gene Level Copy Number Scores	5eeb460ee4b0b6e4345212d7
ef974c39-8bac-486b-a395-9d1283e08028	Prostate gland	PRAD.focal_score_by_genes.txt	Open	Gene Level Copy Number Scores	5eeb460ee4b0b6e4345212d7
f4f81316-c99a-4a88-aa6c-e66fc5d60c53	Prostate gland	PRAD.focal_score_by_genes.txt	Open	Gene Level Copy Number Scores	5eeb460ee4b0b6e4345212d7
214884ef-a932-4fc3-b6ff-16ce5164da3e	Prostate gland	TCGA-PRAD.bea17ba7-3d7f-4b96-a016-331c6676e773.gene_level_copy_number.tsv	Open	Gene Level Copy Number	5eeb2e87e4b0b6e4344a5f00
3de1a86b-aaeb-4f0d-9f32-1fda924198d7	Prostate gland	TCGA-PRAD.52ddbf44-b9bc-476f-9d5a-3f6071c32f48.gene_level_copy_number.tsv	Open	Gene Level Copy Number	5eeb3ecae4b0b6e4344fcb60
07ccb4e9-a2a9-4bfd-97bd-13873b01977a	Prostate gland	TCGA-PRAD.481deefc-88c1-4697-a1a5-51778ceace83.gene_level_copy_number.tsv	Open	Gene Level Copy Number	5eeb4104e4b0b6e434508257
1ea3b879-5451-49fb-b930-16e9b5627f18	Prostate gland	TCGA-PRAD.57ba222c-862d-4f62-845a-ad28c0530bc2.gene_level_copy_number.tsv	Open	Gene Level Copy Number	5eeb43cee4b0b6e434516512
1d7ffbe7-6139-412b-8739-8082a63a2b33	Prostate gland	TCGA-PRAD.bab0286f-5437-4add-a929-f6d48bd21ae0.gene_level_copy_number.tsv	Open	Gene Level Copy Number	5eeb4811e4b0b6e43452b34c
1d2c5f72-cdca-4cc8-8a96-2abe10207356	Prostate gland	TCGA-PRAD.3e60191b-918a-40d7-8f5a-506457a27413.gene_level_copy_number.tsv	Open	Gene Level Copy Number	5eeb4bfbe4b0b6e43453e7e0
b47791ba-85fd-41d0-ac1f-b6fa06f18e96	Prostate gland	TCGA-PRAD.a3924d65-0b06-45f9-b367-564c3c7e6d6f.gene_level_copy_number.tsv	Open	Gene Level Copy Number	5eeb4fdde4b0b6e434551375
acd5ceef-c5cf-4e95-9394-c50fdbc70c8d	Prostate gland	TCGA-PRAD.3b297aee-e2c6-4764-a084-64372c4b05ee.gene_level_copy_number.tsv	Open	Gene Level Copy Number	5eeb2b0ae4b0b6e434492e26
e8f39c9e-0f1a-401c-9055-762b52bc77c7	Prostate gland	TCGA-PRAD.f180744f-d5c2-4f22-b6ba-0759ac043ac3.gene_level_copy_number.tsv	Open	Gene Level Copy Number	5eeb35f9e4b0b6e4344ce092
922e5166-85f5-4365-9c09-f8bdc1722da6	Prostate gland	TCGA-PRAD.33cdfda5-62b4-4f2a-a8dc-4c46e3f8cc44.gene_level_copy_number.tsv	Open	Gene Level Copy Number	5eeb3665e4b0b6e4344d04a4
e5e4d3b6-8e58-4dcf-8f67-a00e656a8e27	Prostate gland	TCGA-PRAD.194f9634-e3aa-45b1-98e6-5f12eecf99e4.gene_level_copy_number.tsv	Open	Gene Level Copy Number	5eeb4071e4b0b6e434505378
daa9292e-8012-4aa2-8221-ad65fb1c7b78	Prostate gland	TCGA-PRAD.091d0d34-72e8-4842-bba9-bff4a89b58f9.gene_level_copy_number.tsv	Open	Gene Level Copy Number	5eeb42b2e4b0b6e434510d43
e27c50e2-2a41-4f8c-9ef8-2bc51fb0c23e	Prostate gland	TCGA-PRAD.00814ce1-0bd9-479e-80a7-ff32ac9b3d82.gene_level_copy_number.tsv	Open	Gene Level Copy Number	5eeb43cbe4b0b6e43451647e
cfcf057a-00fe-4603-a720-586712b75803	Prostate gland	TCGA-PRAD.2f187600-487a-4bf0-ab89-2b7adc4b0c04.gene_level_copy_number.tsv	Open	Gene Level Copy Number	5eeb4901e4b0b6e43452fef1
00e41e6a-9fe7-44f9-978b-7b05b179506a	Prostate gland	2205b107-3cb2-46dd-b1f2-b9342df83d4a.htseq.counts.gz	Open	Gene Expression Quantification	5eeb2baae4b0b6e43449642c
00e41e6a-9fe7-44f9-978b-7b05b179506a	Prostate gland	2205b107-3cb2-46dd-b1f2-b9342df83d4a.FPKM-UQ.txt.gz	Open	Gene Expression Quantification	5eeb33a8e4b0b6e4344c1adc
10271d9c-9b9c-4b5f-a845-a0f1bd03af51	Prostate gland	1a552b38-4a08-429c-baff-dd07380436d8.FPKM.txt.gz	Open	Gene Expression Quantification	5eeb44c1e4b0b6e43451b020
10271d9c-9b9c-4b5f-a845-a0f1bd03af51	Prostate gland	1a552b38-4a08-429c-baff-dd07380436d8.htseq.counts.gz	Open	Gene Expression Quantification	5eeb48ffe4b0b6e43452fe3b
28689d40-03e5-4e17-aba1-f2d571535eed	Prostate gland	0532b0ce-9326-49a6-a19b-f888bf7d000f.FPKM.txt.gz	Open	Gene Expression Quantification	5eeb2e6de4b0b6e4344a55c2
25d70934-01a5-45a2-9960-68d3058b6965	Prostate gland	e27415af-21b2-4382-b660-6a002476f86d.FPKM.txt.gz	Open	Gene Expression Quantification	5eeb2b5fe4b0b6e434494a5e
1d7ffbe7-6139-412b-8739-8082a63a2b33	Prostate gland	c1e68714-e091-45ad-a770-b60ee90b87f1.FPKM-UQ.txt.gz	Open	Gene Expression Quantification	5eeb2b6fe4b0b6e434495002
1d7ffbe7-6139-412b-8739-8082a63a2b33	Prostate gland	36134979-4e1d-46d7-a019-6b14277b9f24.FPKM.txt.gz	Open	Gene Expression Quantification	5eeb2d09e4b0b6e43449dd24
1d2c5f72-cdca-4cc8-8a96-2abe10207356	Prostate gland	0defce8d-3eb5-4f6d-bc9f-46d761bd130a.FPKM.txt.gz	Open	Gene Expression Quantification	5eeb2e99e4b0b6e4344a6468
25d70934-01a5-45a2-9960-68d3058b6965	Prostate gland	e27415af-21b2-4382-b660-6a002476f86d.htseq.counts.gz	Open	Gene Expression Quantification	5eeb30ede4b0b6e4344b2a62
1ea3b879-5451-49fb-b930-16e9b5627f18	Prostate gland	a2eb131b-ee21-4502-b626-ee4cd42ef1ea.FPKM.txt.gz	Open	Gene Expression Quantification	5eeb3223e4b0b6e4344b9650
1d2c5f72-cdca-4cc8-8a96-2abe10207356	Prostate gland	0defce8d-3eb5-4f6d-bc9f-46d761bd130a.htseq.counts.gz	Open	Gene Expression Quantification	5eeb339be4b0b6e4344c1712
1d7ffbe7-6139-412b-8739-8082a63a2b33	Prostate gland	36134979-4e1d-46d7-a019-6b14277b9f24.FPKM-UQ.txt.gz	Open	Gene Expression Quantification	5eeb39fce4b0b6e4344e36d1
1d2c5f72-cdca-4cc8-8a96-2abe10207356	Prostate gland	0defce8d-3eb5-4f6d-bc9f-46d761bd130a.FPKM-UQ.txt.gz	Open	Gene Expression Quantification	5eeb3ce2e4b0b6e4344f28db
1d7ffbe7-6139-412b-8739-8082a63a2b33	Prostate gland	c1e68714-e091-45ad-a770-b60ee90b87f1.htseq.counts.gz	Open	Gene Expression Quantification	5eeb3dbde4b0b6e4344f7153
1ea3b879-5451-49fb-b930-16e9b5627f18	Prostate gland	a2eb131b-ee21-4502-b626-ee4cd42ef1ea.htseq.counts.gz	Open	Gene Expression Quantification	5eeb3eafe4b0b6e4344fc1f6
1d7ffbe7-6139-412b-8739-8082a63a2b33	Prostate gland	36134979-4e1d-46d7-a019-6b14277b9f24.htseq.counts.gz	Open	Gene Expression Quantification	5eeb3f0ce4b0b6e4344fe15c
25d70934-01a5-45a2-9960-68d3058b6965	Prostate gland	e27415af-21b2-4382-b660-6a002476f86d.FPKM-UQ.txt.gz	Open	Gene Expression Quantification	5eeb4050e4b0b6e434504889
1d7ffbe7-6139-412b-8739-8082a63a2b33	Prostate gland	c1e68714-e091-45ad-a770-b60ee90b87f1.FPKM.txt.gz	Open	Gene Expression Quantification	5eeb4e7fe4b0b6e43454a77c
1ea3b879-5451-49fb-b930-16e9b5627f18	Prostate gland	a2eb131b-ee21-4502-b626-ee4cd42ef1ea.FPKM-UQ.txt.gz	Open	Gene Expression Quantification	5eeb4ec3e4b0b6e43454bae5
4048c139-1329-4e6a-8d2f-c0aa104a68ee	Prostate gland	49961fce-eb8d-4f5d-a129-d551a209ae5d.htseq.counts.gz	Open	Gene Expression Quantification	5eeb2caae4b0b6e43449bc82
4048c139-1329-4e6a-8d2f-c0aa104a68ee	Prostate gland	49961fce-eb8d-4f5d-a129-d551a209ae5d.FPKM.txt.gz	Open	Gene Expression Quantification	5eeb312be4b0b6e4344b4010
922e5166-85f5-4365-9c09-f8bdc1722da6	Prostate gland	9fc9128a-5cf9-4991-81b5-754092c301b1.FPKM.txt.gz	Open	Gene Expression Quantification	5eeb347ae4b0b6e4344c6250
922e5166-85f5-4365-9c09-f8bdc1722da6	Prostate gland	9fc9128a-5cf9-4991-81b5-754092c301b1.FPKM-UQ.txt.gz	Open	Gene Expression Quantification	5eeb34c7e4b0b6e4344c7aad
79ec7468-9aaf-4bb0-94c7-72be4f497868	Prostate gland	e36f84b0-a02f-4d1f-94a8-a6cacf14b1d7.htseq.counts.gz	Open	Gene Expression Quantification	5eeb3534e4b0b6e4344c9fcd
79ec7468-9aaf-4bb0-94c7-72be4f497868	Prostate gland	e36f84b0-a02f-4d1f-94a8-a6cacf14b1d7.FPKM.txt.gz	Open	Gene Expression Quantification	5eeb38aee4b0b6e4344dc86a
79ec7468-9aaf-4bb0-94c7-72be4f497868	Prostate gland	e36f84b0-a02f-4d1f-94a8-a6cacf14b1d7.FPKM-UQ.txt.gz	Open	Gene Expression Quantification	5eeb4209e4b0b6e43450d66d
214884ef-a932-4fc3-b6ff-16ce5164da3e	Prostate gland	0a47a0d1-c126-4542-ad0b-daadf9578960.htseq.counts.gz	Open	Gene Expression Quantification	5eeb428ce4b0b6e434510171
214884ef-a932-4fc3-b6ff-16ce5164da3e	Prostate gland	0a47a0d1-c126-4542-ad0b-daadf9578960.FPKM.txt.gz	Open	Gene Expression Quantification	5eeb42c5e4b0b6e43451134a
922e5166-85f5-4365-9c09-f8bdc1722da6	Prostate gland	9fc9128a-5cf9-4991-81b5-754092c301b1.htseq.counts.gz	Open	Gene Expression Quantification	5eeb43dee4b0b6e434516980
4048c139-1329-4e6a-8d2f-c0aa104a68ee	Prostate gland	49961fce-eb8d-4f5d-a129-d551a209ae5d.FPKM-UQ.txt.gz	Open	Gene Expression Quantification	5eeb4753e4b0b6e434527864
214884ef-a932-4fc3-b6ff-16ce5164da3e	Prostate gland	0a47a0d1-c126-4542-ad0b-daadf9578960.FPKM-UQ.txt.gz	Open	Gene Expression Quantification	5eeb4984e4b0b6e434532807
6845076e-e940-4437-8618-81db4a447544	Prostate gland	5eb01b59-7181-491d-9c1e-9903473ad91e.htseq.counts.gz	Open	Gene Expression Quantification	5eeb35bee4b0b6e4344ccc80
6845076e-e940-4437-8618-81db4a447544	Prostate gland	725ae5e0-0325-4f5e-ba91-7694ac1166bb.FPKM.txt.gz	Open	Gene Expression Quantification	5eeb36f5e4b0b6e4344d365e
e90ab72a-4bbb-4c37-b48a-8a1a85d79d04	Prostate gland	2c298a08-f047-49c0-8e69-cec2187caddf.FPKM.txt.gz	Open	Gene Expression Quantification	5eeb370de4b0b6e4344d3e32
69174712-af41-422d-952a-d8d0d16d7182	Prostate gland	650d25de-363d-4c91-9922-2fe308c04b72.htseq.counts.gz	Open	Gene Expression Quantification	5eeb390be4b0b6e4344de714
aeec3005-25d7-45fc-a9ff-014d57960216	Prostate gland	76a194e5-ba36-4e81-b0b4-6c22a69fe9b5.FPKM.txt.gz	Open	Gene Expression Quantification	5eeb3953e4b0b6e4344dfec3
6845076e-e940-4437-8618-81db4a447544	Prostate gland	5eb01b59-7181-491d-9c1e-9903473ad91e.FPKM.txt.gz	Open	Gene Expression Quantification	5eeb3956e4b0b6e4344dffba
6845076e-e940-4437-8618-81db4a447544	Prostate gland	5eb01b59-7181-491d-9c1e-9903473ad91e.FPKM-UQ.txt.gz	Open	Gene Expression Quantification	5eeb3a2de4b0b6e4344e4783
6845076e-e940-4437-8618-81db4a447544	Prostate gland	725ae5e0-0325-4f5e-ba91-7694ac1166bb.FPKM-UQ.txt.gz	Open	Gene Expression Quantification	5eeb3b8de4b0b6e4344eb6ed
6845076e-e940-4437-8618-81db4a447544	Prostate gland	725ae5e0-0325-4f5e-ba91-7694ac1166bb.htseq.counts.gz	Open	Gene Expression Quantification	5eeb3bcce4b0b6e4344ecb53
e35336e1-e358-493f-9beb-276b5fc6685a	Prostate gland	4aa0eca7-2609-4fb5-a137-9a7767aecc36.htseq.counts.gz	Open	Gene Expression Quantification	5eeb3e10e4b0b6e4344f8d94
aeec3005-25d7-45fc-a9ff-014d57960216	Prostate gland	76a194e5-ba36-4e81-b0b4-6c22a69fe9b5.FPKM-UQ.txt.gz	Open	Gene Expression Quantification	5eeb40cae4b0b6e434506fce
e35336e1-e358-493f-9beb-276b5fc6685a	Prostate gland	4aa0eca7-2609-4fb5-a137-9a7767aecc36.FPKM-UQ.txt.gz	Open	Gene Expression Quantification	5eeb41f2e4b0b6e43450cf2d
e90ab72a-4bbb-4c37-b48a-8a1a85d79d04	Prostate gland	2c298a08-f047-49c0-8e69-cec2187caddf.htseq.counts.gz	Open	Gene Expression Quantification	5eeb41fbe4b0b6e43450d16f
e90ab72a-4bbb-4c37-b48a-8a1a85d79d04	Prostate gland	2c298a08-f047-49c0-8e69-cec2187caddf.FPKM-UQ.txt.gz	Open	Gene Expression Quantification	5eeb4b5be4b0b6e43453b8f8
e35336e1-e358-493f-9beb-276b5fc6685a	Prostate gland	4aa0eca7-2609-4fb5-a137-9a7767aecc36.FPKM.txt.gz	Open	Gene Expression Quantification	5eeb4d58e4b0b6e434545128
aeec3005-25d7-45fc-a9ff-014d57960216	Prostate gland	76a194e5-ba36-4e81-b0b4-6c22a69fe9b5.htseq.counts.gz	Open	Gene Expression Quantification	5eeb4d6ee4b0b6e434545730
e8f39c9e-0f1a-401c-9055-762b52bc77c7	Prostate gland	6367a8f1-ab21-4c13-aa24-a5f41ff0a7f5.htseq.counts.gz	Open	Gene Expression Quantification	5eeb31bfe4b0b6e4344b73fe
acd5ceef-c5cf-4e95-9394-c50fdbc70c8d	Prostate gland	d0c8d150-3582-406e-af39-fd58f6e53290.htseq.counts.gz	Open	Gene Expression Quantification	5eeb3632e4b0b6e4344cf37f
b47791ba-85fd-41d0-ac1f-b6fa06f18e96	Prostate gland	480b1b05-8404-45c3-b116-d32f31808259.FPKM.txt.gz	Open	Gene Expression Quantification	5eeb3642e4b0b6e4344cf920
acd5ceef-c5cf-4e95-9394-c50fdbc70c8d	Prostate gland	d0c8d150-3582-406e-af39-fd58f6e53290.FPKM.txt.gz	Open	Gene Expression Quantification	5eeb37b0e4b0b6e4344d746f
9357e8eb-1ce5-4c0f-a668-e5e7f3031d6c	Prostate gland	e94d3d20-8960-4912-b5bf-2a254d295115.FPKM-UQ.txt.gz	Open	Gene Expression Quantification	5eeb3c12e4b0b6e4344ee333
9357e8eb-1ce5-4c0f-a668-e5e7f3031d6c	Prostate gland	e94d3d20-8960-4912-b5bf-2a254d295115.htseq.counts.gz	Open	Gene Expression Quantification	5eeb3cf7e4b0b6e4344f30a6
b47791ba-85fd-41d0-ac1f-b6fa06f18e96	Prostate gland	480b1b05-8404-45c3-b116-d32f31808259.FPKM-UQ.txt.gz	Open	Gene Expression Quantification	5eeb3f32e4b0b6e4344fee14
acd5ceef-c5cf-4e95-9394-c50fdbc70c8d	Prostate gland	d0c8d150-3582-406e-af39-fd58f6e53290.FPKM-UQ.txt.gz	Open	Gene Expression Quantification	5eeb4210e4b0b6e43450d831
e8f39c9e-0f1a-401c-9055-762b52bc77c7	Prostate gland	6367a8f1-ab21-4c13-aa24-a5f41ff0a7f5.FPKM-UQ.txt.gz	Open	Gene Expression Quantification	5eeb4546e4b0b6e43451d867
e8f39c9e-0f1a-401c-9055-762b52bc77c7	Prostate gland	6367a8f1-ab21-4c13-aa24-a5f41ff0a7f5.FPKM.txt.gz	Open	Gene Expression Quantification	5eeb4729e4b0b6e4345269da
9357e8eb-1ce5-4c0f-a668-e5e7f3031d6c	Prostate gland	e94d3d20-8960-4912-b5bf-2a254d295115.FPKM.txt.gz	Open	Gene Expression Quantification	5eeb4b06e4b0b6e434539dee
b47791ba-85fd-41d0-ac1f-b6fa06f18e96	Prostate gland	480b1b05-8404-45c3-b116-d32f31808259.htseq.counts.gz	Open	Gene Expression Quantification	5eeb4f56e4b0b6e43454e8dc
7eea6fd7-733c-44eb-b4b7-50bb3a2628a0	Prostate gland	9e6193dd-1a08-4769-af3b-8570535f40c8.FPKM-UQ.txt.gz	Open	Gene Expression Quantification	5eeb2bc5e4b0b6e434496cf8
7eea6fd7-733c-44eb-b4b7-50bb3a2628a0	Prostate gland	9e6193dd-1a08-4769-af3b-8570535f40c8.FPKM.txt.gz	Open	Gene Expression Quantification	5eeb2d56e4b0b6e43449f74e
e27c50e2-2a41-4f8c-9ef8-2bc51fb0c23e	Prostate gland	f961ee85-4b94-4052-b930-125ca8215877.FPKM.txt.gz	Open	Gene Expression Quantification	5eeb3803e4b0b6e4344d8fa4
e27c50e2-2a41-4f8c-9ef8-2bc51fb0c23e	Prostate gland	f961ee85-4b94-4052-b930-125ca8215877.htseq.counts.gz	Open	Gene Expression Quantification	5eeb3dcce4b0b6e4344f7666
7eea6fd7-733c-44eb-b4b7-50bb3a2628a0	Prostate gland	9e6193dd-1a08-4769-af3b-8570535f40c8.htseq.counts.gz	Open	Gene Expression Quantification	5eeb4c6de4b0b6e434540bee
e27c50e2-2a41-4f8c-9ef8-2bc51fb0c23e	Prostate gland	f961ee85-4b94-4052-b930-125ca8215877.FPKM-UQ.txt.gz	Open	Gene Expression Quantification	5eeb50c6e4b0b6e4345558f2
10271d9c-9b9c-4b5f-a845-a0f1bd03af51	Prostate gland	PRAD.focal_score_by_genes.txt	Open	Gene Level Copy Number Scores	5eeb460ee4b0b6e4345212d7
1d7ffbe7-6139-412b-8739-8082a63a2b33	Prostate gland	PRAD.focal_score_by_genes.txt	Open	Gene Level Copy Number Scores	5eeb460ee4b0b6e4345212d7
1ea3b879-5451-49fb-b930-16e9b5627f18	Prostate gland	PRAD.focal_score_by_genes.txt	Open	Gene Level Copy Number Scores	5eeb460ee4b0b6e4345212d7
1f4ff2c7-3fbb-46a1-99cf-68d2c33c5175	Prostate gland	PRAD.focal_score_by_genes.txt	Open	Gene Level Copy Number Scores	5eeb460ee4b0b6e4345212d7
25d70934-01a5-45a2-9960-68d3058b6965	Prostate gland	PRAD.focal_score_by_genes.txt	Open	Gene Level Copy Number Scores	5eeb460ee4b0b6e4345212d7
28689d40-03e5-4e17-aba1-f2d571535eed	Prostate gland	PRAD.focal_score_by_genes.txt	Open	Gene Level Copy Number Scores	5eeb460ee4b0b6e4345212d7
4048c139-1329-4e6a-8d2f-c0aa104a68ee	Prostate gland	PRAD.focal_score_by_genes.txt	Open	Gene Level Copy Number Scores	5eeb460ee4b0b6e4345212d7
6845076e-e940-4437-8618-81db4a447544	Prostate gland	PRAD.focal_score_by_genes.txt	Open	Gene Level Copy Number Scores	5eeb460ee4b0b6e4345212d7
69174712-af41-422d-952a-d8d0d16d7182	Prostate gland	PRAD.focal_score_by_genes.txt	Open	Gene Level Copy Number Scores	5eeb460ee4b0b6e4345212d7
79ec7468-9aaf-4bb0-94c7-72be4f497868	Prostate gland	PRAD.focal_score_by_genes.txt	Open	Gene Level Copy Number Scores	5eeb460ee4b0b6e4345212d7
7eea6fd7-733c-44eb-b4b7-50bb3a2628a0	Prostate gland	PRAD.focal_score_by_genes.txt	Open	Gene Level Copy Number Scores	5eeb460ee4b0b6e4345212d7
922e5166-85f5-4365-9c09-f8bdc1722da6	Prostate gland	PRAD.focal_score_by_genes.txt	Open	Gene Level Copy Number Scores	5eeb460ee4b0b6e4345212d7
9357e8eb-1ce5-4c0f-a668-e5e7f3031d6c	Prostate gland	PRAD.focal_score_by_genes.txt	Open	Gene Level Copy Number Scores	5eeb460ee4b0b6e4345212d7
adf3c2f7-d5f9-41c3-bd8c-7f9f1f22ff73	Prostate gland	PRAD.focal_score_by_genes.txt	Open	Gene Level Copy Number Scores	5eeb460ee4b0b6e4345212d7
b5b3871c-078c-46a7-ac50-ef916d4a6781	Prostate gland	PRAD.focal_score_by_genes.txt	Open	Gene Level Copy Number Scores	5eeb460ee4b0b6e4345212d7
e27c50e2-2a41-4f8c-9ef8-2bc51fb0c23e	Prostate gland	PRAD.focal_score_by_genes.txt	Open	Gene Level Copy Number Scores	5eeb460ee4b0b6e4345212d7
e35336e1-e358-493f-9beb-276b5fc6685a	Prostate gland	PRAD.focal_score_by_genes.txt	Open	Gene Level Copy Number Scores	5eeb460ee4b0b6e4345212d7
e8f39c9e-0f1a-401c-9055-762b52bc77c7	Prostate gland	PRAD.focal_score_by_genes.txt	Open	Gene Level Copy Number Scores	5eeb460ee4b0b6e4345212d7
e90ab72a-4bbb-4c37-b48a-8a1a85d79d04	Prostate gland	PRAD.focal_score_by_genes.txt	Open	Gene Level Copy Number Scores	5eeb460ee4b0b6e4345212d7
f82d53b1-3df8-4249-a615-464c9f4e0a32	Prostate gland	PRAD.focal_score_by_genes.txt	Open	Gene Level Copy Number Scores	5eeb460ee4b0b6e4345212d7
4bc71292-60bb-4b63-86c1-0fe021083804	Prostate gland	TCGA-PRAD.fd5998ec-9011-42b6-9d31-37df1ef49374.gene_level_copy_number.tsv	Open	Gene Level Copy Number	5eeb2b42e4b0b6e4344940fa
b424b73a-2dfa-473f-ab56-ab382cd1cdef	Prostate gland	TCGA-PRAD.71243c04-cab3-4235-85e6-48daf5fe828e.gene_level_copy_number.tsv	Open	Gene Level Copy Number	5eeb30f8e4b0b6e4344b2e26
338fe754-fc4a-4294-ba15-42d4c7c9ac10	Prostate gland	TCGA-PRAD.4cf1b818-d41a-4af7-a674-ecadd3015acf.gene_level_copy_number.tsv	Open	Gene Level Copy Number	5eeb3b62e4b0b6e4344ea929
0b5ed938-6ab8-4e76-8558-1d86f3a90dfa	Prostate gland	TCGA-PRAD.ac034f65-6270-462d-a946-0366de1c0eeb.gene_level_copy_number.tsv	Open	Gene Level Copy Number	5eeb3b97e4b0b6e4344eb99e
87959988-bb25-47ee-afc1-9af92592bbe7	Prostate gland	TCGA-PRAD.03615f93-a516-4e87-a900-ff455eae68ae.gene_level_copy_number.tsv	Open	Gene Level Copy Number	5eeb3fe4e4b0b6e434502895
86b82965-b19b-4285-b1a5-51a5d5267103	Prostate gland	TCGA-PRAD.252551c5-8980-4183-9f38-38cbf7d5ab33.gene_level_copy_number.tsv	Open	Gene Level Copy Number	5eeb476ee4b0b6e434528170
64bf32c9-9466-404a-a147-e7a0b9e91e34	Prostate gland	TCGA-PRAD.42cd79b7-b298-459f-9186-2df6077c99a8.gene_level_copy_number.tsv	Open	Gene Level Copy Number	5eeb4846e4b0b6e43452c4f0
5313a055-c2d7-4cbd-a8c1-57ac85912d89	Prostate gland	TCGA-PRAD.2f1dfd6b-9884-4b6d-809f-f1b365bc813f.gene_level_copy_number.tsv	Open	Gene Level Copy Number	5eeb4b08e4b0b6e434539eac
f211f7a9-cf3b-432c-9ea0-1172cce14e9d	Prostate gland	TCGA-PRAD.52228b98-8bab-454b-8b5b-c6310b55aa82.gene_level_copy_number.tsv	Open	Gene Level Copy Number	5eeb3460e4b0b6e4344c596c
eec48399-5660-4b25-8d34-191b54315c72	Prostate gland	TCGA-PRAD.0eecf7b2-faae-4da8-b7a2-a4e934bc2b09.gene_level_copy_number.tsv	Open	Gene Level Copy Number	5eeb3771e4b0b6e4344d6044
7eea6fd7-733c-44eb-b4b7-50bb3a2628a0	Prostate gland	TCGA-PRAD.430a76ec-07bd-4b82-89ad-c0d79f35b48d.gene_level_copy_number.tsv	Open	Gene Level Copy Number	5eeb383ee4b0b6e4344da340
f25bae1a-8627-46a8-87af-07f82773c68a	Prostate gland	TCGA-PRAD.2184f5d4-22e9-4ae5-a4a7-6b31798a7d3b.gene_level_copy_number.tsv	Open	Gene Level Copy Number	5eeb3927e4b0b6e4344df110
8df0c1e8-966c-4f46-ad15-fae9e745a32e	Prostate gland	TCGA-PRAD.fca9ca7e-80ff-4734-bb2a-6cabc1371222.gene_level_copy_number.tsv	Open	Gene Level Copy Number	5eeb3c78e4b0b6e4344f042c
6bbbe263-3632-4567-912c-95bc9940a1dd	Prostate gland	TCGA-PRAD.877823a0-3984-4a46-9418-8efeffc9a88b.gene_level_copy_number.tsv	Open	Gene Level Copy Number	5eeb47d4e4b0b6e43452a082
ebe711e4-45af-4082-bdf6-b0f7ac899b3e	Prostate gland	TCGA-PRAD.3183a603-4043-4256-b9fd-d03afccd1310.gene_level_copy_number.tsv	Open	Gene Level Copy Number	5eeb48f1e4b0b6e43452f9fb
79ec7468-9aaf-4bb0-94c7-72be4f497868	Prostate gland	TCGA-PRAD.4829c388-575f-4324-a3ac-c26d167e6e28.gene_level_copy_number.tsv	Open	Gene Level Copy Number	5eeb4ce3e4b0b6e434543162
0b5ed938-6ab8-4e76-8558-1d86f3a90dfa	Prostate gland	7f83f383-9b82-4a15-a418-0f4ca1252ca2.htseq.counts.gz	Open	Gene Expression Quantification	5eeb31e5e4b0b6e4344b80d2
0b5ed938-6ab8-4e76-8558-1d86f3a90dfa	Prostate gland	7f83f383-9b82-4a15-a418-0f4ca1252ca2.FPKM.txt.gz	Open	Gene Expression Quantification	5eeb3677e4b0b6e4344d0b08
0b5ed938-6ab8-4e76-8558-1d86f3a90dfa	Prostate gland	7f83f383-9b82-4a15-a418-0f4ca1252ca2.FPKM-UQ.txt.gz	Open	Gene Expression Quantification	5eeb503de4b0b6e43455304b
1426b4bf-f4a5-477c-bbbb-e0e656549764	Prostate gland	8c36062e-bf1d-4d6c-be76-37d9fd4805bc.FPKM-UQ.txt.gz	Open	Gene Expression Quantification	5eeb38b0e4b0b6e4344dc8d3
1426b4bf-f4a5-477c-bbbb-e0e656549764	Prostate gland	8c36062e-bf1d-4d6c-be76-37d9fd4805bc.FPKM.txt.gz	Open	Gene Expression Quantification	5eeb3b3ae4b0b6e4344e9d25
1426b4bf-f4a5-477c-bbbb-e0e656549764	Prostate gland	8c36062e-bf1d-4d6c-be76-37d9fd4805bc.htseq.counts.gz	Open	Gene Expression Quantification	5eeb4357e4b0b6e434514288
30f623a3-dae7-41da-ab10-8786d094209e	Prostate gland	4cdefd2e-ec81-49c4-b779-1fb6eb54afcf.FPKM-UQ.txt.gz	Open	Gene Expression Quantification	5eeb2b91e4b0b6e434495b60
4bc71292-60bb-4b63-86c1-0fe021083804	Prostate gland	8a69e294-e600-432c-8900-cf8f650a8319.htseq.counts.gz	Open	Gene Expression Quantification	5eeb2c1ae4b0b6e434498bd5
30f623a3-dae7-41da-ab10-8786d094209e	Prostate gland	4cdefd2e-ec81-49c4-b779-1fb6eb54afcf.FPKM.txt.gz	Open	Gene Expression Quantification	5eeb2e37e4b0b6e4344a43f5
56829c8d-7bb7-4aac-999f-b1353db4915d	Prostate gland	7efbe99a-f257-4e79-a86c-ee35315c060a.htseq.counts.gz	Open	Gene Expression Quantification	5eeb31c9e4b0b6e4344b775a
4bc71292-60bb-4b63-86c1-0fe021083804	Prostate gland	208eb16b-3ed5-4cfe-823d-0da9af5ba913.htseq.counts.gz	Open	Gene Expression Quantification	5eeb339ce4b0b6e4344c1756
30f623a3-dae7-41da-ab10-8786d094209e	Prostate gland	4cdefd2e-ec81-49c4-b779-1fb6eb54afcf.htseq.counts.gz	Open	Gene Expression Quantification	5eeb37dae4b0b6e4344d82c9
